Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Oct 07 2020 13:47:13 GMT+0530 (India Standard Time)

Geography,Date,Syndrome,Percent
Georgia,2020-10-02,Pneu,1.2
Georgia,2020-10-03,Pneu,1.2
Idaho,2020-08-08,Pneu,2.1
Idaho,2020-08-09,Pneu,2.3
Idaho,2020-08-10,Pneu,1.5
Idaho,2020-08-11,Pneu,2.2
Idaho,2020-08-12,Pneu,1.9
Idaho,2020-08-13,Pneu,2
Idaho,2020-08-14,Pneu,2.4
Idaho,2020-08-15,Pneu,1.3
Idaho,2020-08-16,Pneu,2.2
Idaho,2020-08-17,Pneu,1.9
Idaho,2020-08-18,Pneu,2.4
Idaho,2020-08-19,Pneu,3
Idaho,2020-08-20,Pneu,2
Idaho,2020-08-21,Pneu,2.9
Idaho,2020-08-22,Pneu,1.6
Idaho,2020-08-23,Pneu,1.6
Idaho,2020-08-24,Pneu,1.8
Idaho,2020-08-25,Pneu,1.5
Idaho,2020-08-26,Pneu,1.7
Idaho,2020-08-27,Pneu,1.7
Idaho,2020-08-28,Pneu,2.4
Idaho,2020-08-29,Pneu,1.5
Idaho,2020-08-30,Pneu,1.3
Idaho,2020-08-31,Pneu,1.8
Idaho,2020-09-01,Pneu,1.8
Idaho,2020-09-02,Pneu,1.5
Idaho,2020-09-03,Pneu,2.3
Idaho,2020-09-04,Pneu,2.4
Idaho,2020-09-05,Pneu,1.9
Idaho,2020-09-06,Pneu,1.7
Idaho,2020-09-07,Pneu,2.3
Idaho,2020-09-08,Pneu,2.2
Idaho,2020-09-09,Pneu,2.5
Idaho,2020-09-10,Pneu,2.2
Idaho,2020-09-11,Pneu,2.1
Idaho,2020-09-12,Pneu,1.4
Idaho,2020-09-13,Pneu,1.9
Idaho,2020-09-14,Pneu,1.7
Idaho,2020-09-15,Pneu,2.1
Idaho,2020-09-16,Pneu,1.9
Idaho,2020-09-17,Pneu,2
Idaho,2020-09-18,Pneu,1.3
Idaho,2020-09-19,Pneu,2.2
Idaho,2020-09-20,Pneu,1.6
Idaho,2020-09-21,Pneu,1.1
Idaho,2020-09-22,Pneu,2.5
Idaho,2020-09-23,Pneu,2.2
Idaho,2020-09-24,Pneu,1.9
Idaho,2020-09-25,Pneu,1.7
Idaho,2020-09-26,Pneu,2
Idaho,2020-09-27,Pneu,1.4
Idaho,2020-09-28,Pneu,2.3
Idaho,2020-09-29,Pneu,1.3
Idaho,2020-09-30,Pneu,1.6
Idaho,2020-10-01,Pneu,1.9
Idaho,2020-10-02,Pneu,1.4
Idaho,2020-10-03,Pneu,1
Illinois,2020-08-08,Pneu,2.1
Illinois,2020-08-09,Pneu,2.1
Illinois,2020-08-10,Pneu,2.4
Illinois,2020-08-11,Pneu,2.2
Illinois,2020-08-12,Pneu,2.3
Illinois,2020-08-13,Pneu,2.1
Illinois,2020-08-14,Pneu,2.2
Illinois,2020-08-15,Pneu,2.3
Illinois,2020-08-16,Pneu,2.1
Illinois,2020-08-17,Pneu,2.3
Illinois,2020-08-18,Pneu,2.1
Illinois,2020-08-19,Pneu,2
Illinois,2020-08-20,Pneu,2.2
Illinois,2020-08-21,Pneu,2.5
Illinois,2020-08-22,Pneu,2.1
Illinois,2020-08-23,Pneu,2.3
Illinois,2020-08-24,Pneu,2.1
Illinois,2020-08-25,Pneu,2.3
Illinois,2020-08-26,Pneu,2.1
Illinois,2020-08-27,Pneu,2.3
Illinois,2020-08-28,Pneu,2.4
Illinois,2020-08-29,Pneu,2.1
Illinois,2020-08-30,Pneu,2
Illinois,2020-08-31,Pneu,2.4
Illinois,2020-09-01,Pneu,2.3
Illinois,2020-09-02,Pneu,2.4
Illinois,2020-09-03,Pneu,2.4
Illinois,2020-09-04,Pneu,2.3
Illinois,2020-09-05,Pneu,2.1
Illinois,2020-09-06,Pneu,2.3
Illinois,2020-09-07,Pneu,2.2
Illinois,2020-09-08,Pneu,2.3
Illinois,2020-09-09,Pneu,2.2
Illinois,2020-09-10,Pneu,2
Illinois,2020-09-11,Pneu,2.4
Illinois,2020-09-12,Pneu,2.1
Illinois,2020-09-13,Pneu,2.1
Illinois,2020-09-14,Pneu,2.2
Illinois,2020-09-15,Pneu,2.2
Illinois,2020-09-16,Pneu,2.1
Illinois,2020-09-17,Pneu,2.2
Illinois,2020-09-18,Pneu,2.1
Illinois,2020-09-19,Pneu,2.2
Illinois,2020-09-20,Pneu,2.1
Illinois,2020-09-21,Pneu,2.5
Illinois,2020-09-22,Pneu,2.5
Illinois,2020-09-23,Pneu,2.2
Illinois,2020-09-24,Pneu,2.2
Illinois,2020-09-25,Pneu,2.2
Illinois,2020-09-26,Pneu,1.8
Illinois,2020-09-27,Pneu,1.9
Illinois,2020-09-28,Pneu,2.1
Illinois,2020-09-29,Pneu,1.8
Illinois,2020-09-30,Pneu,2
Illinois,2020-10-01,Pneu,2
Illinois,2020-10-02,Pneu,1.9
Illinois,2020-10-03,Pneu,2
Kansas,2020-08-08,Pneu,2.4
Kansas,2020-08-09,Pneu,2.4
Kansas,2020-08-10,Pneu,1.9
Kansas,2020-08-11,Pneu,1.8
Kansas,2020-08-12,Pneu,2
Kansas,2020-08-13,Pneu,2
Kansas,2020-08-14,Pneu,2
Kansas,2020-08-15,Pneu,2.1
Kansas,2020-08-16,Pneu,1.8
Kansas,2020-08-17,Pneu,1.8
Kansas,2020-08-18,Pneu,1.7
Kansas,2020-08-19,Pneu,1.6
Kansas,2020-08-20,Pneu,2
Kansas,2020-08-21,Pneu,2.2
Kansas,2020-08-22,Pneu,1.9
Kansas,2020-08-23,Pneu,1.7
Kansas,2020-08-24,Pneu,1.7
Kansas,2020-08-25,Pneu,1.8
Kansas,2020-08-26,Pneu,1.7
Kansas,2020-08-27,Pneu,1.8
Kansas,2020-08-28,Pneu,2.3
Kansas,2020-08-29,Pneu,1.9
Kansas,2020-08-30,Pneu,2.1
Kansas,2020-08-31,Pneu,2.4
Kansas,2020-09-01,Pneu,1.9
Kansas,2020-09-02,Pneu,2.1
Kansas,2020-09-03,Pneu,1.3
Kansas,2020-09-04,Pneu,1.5
Kansas,2020-09-05,Pneu,1.5
Kansas,2020-09-06,Pneu,1.7
Kansas,2020-09-07,Pneu,2
Kansas,2020-09-08,Pneu,1.8
Kansas,2020-09-09,Pneu,1.8
Kansas,2020-09-10,Pneu,2.3
Kansas,2020-09-11,Pneu,2.2
Kansas,2020-09-12,Pneu,2.1
Kansas,2020-09-13,Pneu,2.1
Kansas,2020-09-14,Pneu,1.7
Kansas,2020-09-15,Pneu,2.1
Kansas,2020-09-16,Pneu,2.3
Kansas,2020-09-17,Pneu,2
Kansas,2020-09-18,Pneu,2.4
Kansas,2020-09-19,Pneu,2.1
Kansas,2020-09-20,Pneu,1.8
Kansas,2020-09-21,Pneu,1.9
Kansas,2020-09-22,Pneu,2.3
Kansas,2020-09-23,Pneu,2.1
Kansas,2020-09-24,Pneu,2.4
Kansas,2020-09-25,Pneu,2.1
Kansas,2020-09-26,Pneu,1.9
Kansas,2020-09-27,Pneu,1.6
Kansas,2020-09-28,Pneu,1.7
Kansas,2020-09-29,Pneu,1.4
Kansas,2020-09-30,Pneu,1.8
Kansas,2020-10-01,Pneu,1.7
Kansas,2020-10-02,Pneu,1.4
Kansas,2020-10-03,Pneu,1.2
Kentucky,2020-08-08,Pneu,2.8
Kentucky,2020-08-09,Pneu,3.1
Kentucky,2020-08-10,Pneu,2.4
Kentucky,2020-08-11,Pneu,2.1
Kentucky,2020-08-12,Pneu,2.5
Kentucky,2020-08-13,Pneu,2.4
Kentucky,2020-08-14,Pneu,2.3
Kentucky,2020-08-15,Pneu,2.3
Kentucky,2020-08-16,Pneu,2.5
Kentucky,2020-08-17,Pneu,2.2
Kentucky,2020-08-18,Pneu,2.2
Kentucky,2020-08-19,Pneu,2
Kentucky,2020-08-20,Pneu,2.2
Kentucky,2020-08-21,Pneu,2.1
Kentucky,2020-08-22,Pneu,2
Kentucky,2020-08-23,Pneu,2.3
Kentucky,2020-08-24,Pneu,2.2
Kentucky,2020-08-25,Pneu,2.2
Kentucky,2020-08-26,Pneu,2.4
Kentucky,2020-08-27,Pneu,2.1
Kentucky,2020-08-28,Pneu,2.4
Kentucky,2020-08-29,Pneu,2.3
Kentucky,2020-08-30,Pneu,1.9
Kentucky,2020-08-31,Pneu,1.8
Kentucky,2020-09-01,Pneu,2
Kentucky,2020-09-02,Pneu,2.1
Kentucky,2020-09-03,Pneu,2.1
Kentucky,2020-09-04,Pneu,2.1
Kentucky,2020-09-05,Pneu,2
Kentucky,2020-09-06,Pneu,2.4
Kentucky,2020-09-07,Pneu,2.2
Kentucky,2020-09-08,Pneu,2.3
Kentucky,2020-09-09,Pneu,2
Kentucky,2020-09-10,Pneu,2.3
Kentucky,2020-09-11,Pneu,1.9
Kentucky,2020-09-12,Pneu,2.3
Kentucky,2020-09-13,Pneu,2.3
Kentucky,2020-09-14,Pneu,2.2
Kentucky,2020-09-15,Pneu,1.9
Kentucky,2020-09-16,Pneu,1.5
Kentucky,2020-09-17,Pneu,1.9
Kentucky,2020-09-18,Pneu,1.8
Kentucky,2020-09-19,Pneu,2.2
Kentucky,2020-09-20,Pneu,2.2
Kentucky,2020-09-21,Pneu,1.8
Kentucky,2020-09-22,Pneu,2
Kentucky,2020-09-23,Pneu,2.1
Kentucky,2020-09-24,Pneu,1.7
Kentucky,2020-09-25,Pneu,1.9
Kentucky,2020-09-26,Pneu,2.1
Kentucky,2020-09-27,Pneu,2.1
Kentucky,2020-09-28,Pneu,1.5
Kentucky,2020-09-29,Pneu,1.1
Kentucky,2020-09-30,Pneu,0
Kentucky,2020-10-01,Pneu,0
Kentucky,2020-10-02,Pneu,0
Kentucky,2020-10-03,Pneu,0
Louisiana,2020-08-08,Pneu,1.9
Louisiana,2020-08-09,Pneu,1.8
Louisiana,2020-08-10,Pneu,1.5
Louisiana,2020-08-11,Pneu,2.1
Louisiana,2020-08-12,Pneu,1.7
Louisiana,2020-08-13,Pneu,1.6
Louisiana,2020-08-14,Pneu,1.9
Louisiana,2020-08-15,Pneu,1.5
Louisiana,2020-08-16,Pneu,2.3
Louisiana,2020-08-17,Pneu,1.5
Louisiana,2020-08-18,Pneu,1.6
Louisiana,2020-08-19,Pneu,1.4
Louisiana,2020-08-20,Pneu,1.8
Louisiana,2020-08-21,Pneu,1.4
Louisiana,2020-08-22,Pneu,1.8
Louisiana,2020-08-23,Pneu,1.6
Louisiana,2020-08-24,Pneu,1.4
Louisiana,2020-08-25,Pneu,1.4
Louisiana,2020-08-26,Pneu,1.8
Louisiana,2020-08-27,Pneu,1.8
Louisiana,2020-08-28,Pneu,1.3
Louisiana,2020-08-29,Pneu,1.7
Louisiana,2020-08-30,Pneu,1.3
Louisiana,2020-08-31,Pneu,1.3
Louisiana,2020-09-01,Pneu,1.4
Louisiana,2020-09-02,Pneu,1.4
Louisiana,2020-09-03,Pneu,1.7
Louisiana,2020-09-04,Pneu,1.7
Louisiana,2020-09-05,Pneu,1.3
Louisiana,2020-09-06,Pneu,1.6
Louisiana,2020-09-07,Pneu,1.1
Louisiana,2020-09-08,Pneu,1.4
Louisiana,2020-09-09,Pneu,1.3
Louisiana,2020-09-10,Pneu,1.2
Louisiana,2020-09-11,Pneu,1.5
Louisiana,2020-09-12,Pneu,1.2
Louisiana,2020-09-13,Pneu,1.3
Louisiana,2020-09-14,Pneu,1.3
Louisiana,2020-09-15,Pneu,1.3
Louisiana,2020-09-16,Pneu,1.1
Louisiana,2020-09-17,Pneu,1.2
Louisiana,2020-09-18,Pneu,1.2
Louisiana,2020-09-19,Pneu,1.3
Louisiana,2020-09-20,Pneu,1.1
Louisiana,2020-09-21,Pneu,1.6
Louisiana,2020-09-22,Pneu,1.3
Louisiana,2020-09-23,Pneu,1.4
Louisiana,2020-09-24,Pneu,1
Louisiana,2020-09-25,Pneu,1.3
Louisiana,2020-09-26,Pneu,0.8
Louisiana,2020-09-27,Pneu,1.3
Louisiana,2020-09-28,Pneu,1.1
Louisiana,2020-09-29,Pneu,0.9
Louisiana,2020-09-30,Pneu,1
Louisiana,2020-10-01,Pneu,1
Louisiana,2020-10-02,Pneu,0.7
Louisiana,2020-10-03,Pneu,0.8
Maine,2020-08-08,Pneu,1.1
Maine,2020-08-09,Pneu,1
Maine,2020-08-10,Pneu,1.3
Maine,2020-08-11,Pneu,1.1
Maine,2020-08-12,Pneu,1.1
Maine,2020-08-13,Pneu,1
Maine,2020-08-14,Pneu,1.5
Maine,2020-08-15,Pneu,0.9
Maine,2020-08-16,Pneu,1.3
Maine,2020-08-17,Pneu,1.2
Maine,2020-08-18,Pneu,1.1
Maine,2020-08-19,Pneu,1.3
Maine,2020-08-20,Pneu,1.1
Maine,2020-08-21,Pneu,1.9
Maine,2020-08-22,Pneu,1.4
Maine,2020-08-23,Pneu,1.4
Maine,2020-08-24,Pneu,1.4
Maine,2020-08-25,Pneu,1
Maine,2020-08-26,Pneu,1
Maine,2020-08-27,Pneu,1
Maine,2020-08-28,Pneu,1.1
Maine,2020-08-29,Pneu,1.2
Maine,2020-08-30,Pneu,1.7
Maine,2020-08-31,Pneu,1.5
Maine,2020-09-01,Pneu,1.7
Maine,2020-09-02,Pneu,2
Maine,2020-09-03,Pneu,1.2
Maine,2020-09-04,Pneu,1
Maine,2020-09-05,Pneu,1.2
Maine,2020-09-06,Pneu,1.1
Maine,2020-09-07,Pneu,1.4
Maine,2020-09-08,Pneu,1.7
Maine,2020-09-09,Pneu,1.2
Maine,2020-09-10,Pneu,1.2
Maine,2020-09-11,Pneu,1.1
Maine,2020-09-12,Pneu,0.7
Maine,2020-09-13,Pneu,1
Maine,2020-09-14,Pneu,1.3
Maine,2020-09-15,Pneu,1.1
Maine,2020-09-16,Pneu,1.5
Maine,2020-09-17,Pneu,1
Maine,2020-09-18,Pneu,1.5
Maine,2020-09-19,Pneu,1.3
Maine,2020-09-20,Pneu,1.4
Maine,2020-09-21,Pneu,1.3
Maine,2020-09-22,Pneu,1.2
Maine,2020-09-23,Pneu,1
Maine,2020-09-24,Pneu,1.1
Maine,2020-09-25,Pneu,1.2
Maine,2020-09-26,Pneu,1
Maine,2020-09-27,Pneu,1.3
Maine,2020-09-28,Pneu,1.2
Maine,2020-09-29,Pneu,0.9
Maine,2020-09-30,Pneu,1.1
Maine,2020-10-01,Pneu,0.5
Maine,2020-10-02,Pneu,0.8
Maine,2020-10-03,Pneu,0.8
Maryland,2020-08-08,Pneu,2.3
Maryland,2020-08-09,Pneu,2.2
Maryland,2020-08-10,Pneu,2.2
Maryland,2020-08-11,Pneu,2.3
Maryland,2020-08-12,Pneu,2.2
Maryland,2020-08-13,Pneu,2.2
Maryland,2020-08-14,Pneu,2.2
Maryland,2020-08-15,Pneu,2
Maryland,2020-08-16,Pneu,2.4
Maryland,2020-08-17,Pneu,2.1
Maryland,2020-08-18,Pneu,2.2
Maryland,2020-08-19,Pneu,2
Maryland,2020-08-20,Pneu,2.3
Maryland,2020-08-21,Pneu,1.9
Maryland,2020-08-22,Pneu,2.3
Maryland,2020-08-23,Pneu,2
Maryland,2020-08-24,Pneu,2.3
Maryland,2020-08-25,Pneu,1.9
Maryland,2020-08-26,Pneu,2.2
Maryland,2020-08-27,Pneu,2.2
Maryland,2020-08-28,Pneu,2.1
Maryland,2020-08-29,Pneu,2.1
Maryland,2020-08-30,Pneu,2
Maryland,2020-08-31,Pneu,2.3
Maryland,2020-09-01,Pneu,2.1
Maryland,2020-09-02,Pneu,2.4
Maryland,2020-09-03,Pneu,1.9
Maryland,2020-09-04,Pneu,2.1
Maryland,2020-09-05,Pneu,1.5
Maryland,2020-09-06,Pneu,2.1
Maryland,2020-09-07,Pneu,2
Maryland,2020-09-08,Pneu,2.3
Maryland,2020-09-09,Pneu,1.9
Maryland,2020-09-10,Pneu,2.3
Maryland,2020-09-11,Pneu,1.8
Maryland,2020-09-12,Pneu,1.7
Maryland,2020-09-13,Pneu,2
Maryland,2020-09-14,Pneu,1.9
Maryland,2020-09-15,Pneu,2
Maryland,2020-09-16,Pneu,1.6
Maryland,2020-09-17,Pneu,1.6
Maryland,2020-09-18,Pneu,1.8
Maryland,2020-09-19,Pneu,1.7
Maryland,2020-09-20,Pneu,1.9
Maryland,2020-09-21,Pneu,2.1
Maryland,2020-09-22,Pneu,1.8
Maryland,2020-09-23,Pneu,2.2
Maryland,2020-09-24,Pneu,2
Maryland,2020-09-25,Pneu,2.2
Maryland,2020-09-26,Pneu,1.7
Maryland,2020-09-27,Pneu,1.9
Maryland,2020-09-28,Pneu,1.9
Maryland,2020-09-29,Pneu,1.4
Maryland,2020-09-30,Pneu,1.6
Maryland,2020-10-01,Pneu,1.3
Maryland,2020-10-02,Pneu,1.5
Maryland,2020-10-03,Pneu,1.4
Massachusetts,2020-08-08,Pneu,1
Massachusetts,2020-08-09,Pneu,1.4
Massachusetts,2020-08-10,Pneu,1.4
Massachusetts,2020-08-11,Pneu,1.2
Massachusetts,2020-08-12,Pneu,1.3
Massachusetts,2020-08-13,Pneu,1.4
Massachusetts,2020-08-14,Pneu,1.2
Massachusetts,2020-08-15,Pneu,1.1
Massachusetts,2020-08-16,Pneu,1.1
Massachusetts,2020-08-17,Pneu,1.3
Massachusetts,2020-08-18,Pneu,1.4
Massachusetts,2020-08-19,Pneu,1.4
Massachusetts,2020-08-20,Pneu,1.3
Massachusetts,2020-08-21,Pneu,1.3
Massachusetts,2020-08-22,Pneu,1.4
Massachusetts,2020-08-23,Pneu,1.4
Massachusetts,2020-08-24,Pneu,1.6
Massachusetts,2020-08-25,Pneu,1.2
Massachusetts,2020-08-26,Pneu,1.4
Massachusetts,2020-08-27,Pneu,1.3
Massachusetts,2020-08-28,Pneu,1.3
Massachusetts,2020-08-29,Pneu,1.3
Massachusetts,2020-08-30,Pneu,1.2
Massachusetts,2020-08-31,Pneu,1.5
Massachusetts,2020-09-01,Pneu,1.4
Massachusetts,2020-09-02,Pneu,1.3
Massachusetts,2020-09-03,Pneu,1.8
Massachusetts,2020-09-04,Pneu,1.6
Massachusetts,2020-09-05,Pneu,1.5
Massachusetts,2020-09-06,Pneu,1.5
Massachusetts,2020-09-07,Pneu,1.4
Massachusetts,2020-09-08,Pneu,1.3
Massachusetts,2020-09-09,Pneu,1.7
Massachusetts,2020-09-10,Pneu,1.4
Massachusetts,2020-09-11,Pneu,1.5
Massachusetts,2020-09-12,Pneu,1.2
Massachusetts,2020-09-13,Pneu,1.5
Massachusetts,2020-09-14,Pneu,1.8
Massachusetts,2020-09-15,Pneu,1.5
Massachusetts,2020-09-16,Pneu,1.3
Massachusetts,2020-09-17,Pneu,1.5
Massachusetts,2020-09-18,Pneu,1.3
Massachusetts,2020-09-19,Pneu,1.4
Massachusetts,2020-09-20,Pneu,1.3
Massachusetts,2020-09-21,Pneu,1.3
Massachusetts,2020-09-22,Pneu,1.4
Massachusetts,2020-09-23,Pneu,1.4
Massachusetts,2020-09-24,Pneu,1.2
Massachusetts,2020-09-25,Pneu,1.3
Massachusetts,2020-09-26,Pneu,1.4
Massachusetts,2020-09-27,Pneu,1.4
Massachusetts,2020-09-28,Pneu,1.2
Massachusetts,2020-09-29,Pneu,1.1
Massachusetts,2020-09-30,Pneu,1.2
Massachusetts,2020-10-01,Pneu,1
Massachusetts,2020-10-02,Pneu,0.9
Massachusetts,2020-10-03,Pneu,1
Michigan,2020-08-08,Pneu,1.4
Michigan,2020-08-09,Pneu,1.2
Michigan,2020-08-10,Pneu,1.4
Michigan,2020-08-11,Pneu,1.6
Michigan,2020-08-12,Pneu,1.4
Michigan,2020-08-13,Pneu,1.4
Michigan,2020-08-14,Pneu,1.4
Michigan,2020-08-15,Pneu,1.4
Michigan,2020-08-16,Pneu,1.2
Michigan,2020-08-17,Pneu,1.3
Michigan,2020-08-18,Pneu,1.3
Michigan,2020-08-19,Pneu,1.3
Michigan,2020-08-20,Pneu,1.4
Michigan,2020-08-21,Pneu,1.3
Michigan,2020-08-22,Pneu,1.5
Michigan,2020-08-23,Pneu,1.6
Michigan,2020-08-24,Pneu,1.3
Michigan,2020-08-25,Pneu,1.4
Michigan,2020-08-26,Pneu,1.2
Michigan,2020-08-27,Pneu,1.2
Michigan,2020-08-28,Pneu,1.4
Michigan,2020-08-29,Pneu,1.1
Michigan,2020-08-30,Pneu,1.4
Michigan,2020-08-31,Pneu,1.5
Michigan,2020-09-01,Pneu,1.3
Michigan,2020-09-02,Pneu,1.1
Michigan,2020-09-03,Pneu,1.5
Michigan,2020-09-04,Pneu,1.3
Michigan,2020-09-05,Pneu,1.2
Michigan,2020-09-06,Pneu,1.5
Michigan,2020-09-07,Pneu,1.3
Michigan,2020-09-08,Pneu,1.3
Michigan,2020-09-09,Pneu,1.3
Michigan,2020-09-10,Pneu,1.4
Michigan,2020-09-11,Pneu,1.3
Michigan,2020-09-12,Pneu,1.2
Michigan,2020-09-13,Pneu,1.4
Michigan,2020-09-14,Pneu,1.4
Michigan,2020-09-15,Pneu,1.2
Michigan,2020-09-16,Pneu,1.4
Michigan,2020-09-17,Pneu,1.2
Michigan,2020-09-18,Pneu,1.4
Michigan,2020-09-19,Pneu,1.4
Michigan,2020-09-20,Pneu,1.5
Michigan,2020-09-21,Pneu,1.4
Michigan,2020-09-22,Pneu,1.3
Michigan,2020-09-23,Pneu,1.6
Michigan,2020-09-24,Pneu,1.4
Michigan,2020-09-25,Pneu,1.4
Michigan,2020-09-26,Pneu,1.5
Michigan,2020-09-27,Pneu,1.1
Michigan,2020-09-28,Pneu,1.3
Michigan,2020-09-29,Pneu,1.4
Michigan,2020-09-30,Pneu,1.4
Michigan,2020-10-01,Pneu,1.4
Michigan,2020-10-02,Pneu,1.2
Michigan,2020-10-03,Pneu,1.3
Mississippi,2020-08-08,Pneu,2.8
Mississippi,2020-08-09,Pneu,3
Mississippi,2020-08-10,Pneu,2.8
Mississippi,2020-08-11,Pneu,2.5
Mississippi,2020-08-12,Pneu,2.3
Mississippi,2020-08-13,Pneu,2.8
Mississippi,2020-08-14,Pneu,2.7
Mississippi,2020-08-15,Pneu,3.2
Mississippi,2020-08-16,Pneu,2.5
Mississippi,2020-08-17,Pneu,2.8
Mississippi,2020-08-18,Pneu,2.7
Mississippi,2020-08-19,Pneu,2.7
Mississippi,2020-08-20,Pneu,2
Mississippi,2020-08-21,Pneu,2.1
Mississippi,2020-08-22,Pneu,2.2
Mississippi,2020-08-23,Pneu,2.1
Mississippi,2020-08-24,Pneu,2.1
Mississippi,2020-08-25,Pneu,2.3
Mississippi,2020-08-26,Pneu,1.9
Mississippi,2020-08-27,Pneu,2.5
Mississippi,2020-08-28,Pneu,2.5
Mississippi,2020-08-29,Pneu,2.3
Mississippi,2020-08-30,Pneu,2.3
Mississippi,2020-08-31,Pneu,2.5
Mississippi,2020-09-01,Pneu,1.8
Mississippi,2020-09-02,Pneu,1.9
Mississippi,2020-09-03,Pneu,1.7
Mississippi,2020-09-04,Pneu,2.1
Mississippi,2020-09-05,Pneu,2.2
Mississippi,2020-09-06,Pneu,2
Mississippi,2020-09-07,Pneu,2.3
Mississippi,2020-09-08,Pneu,2.5
Mississippi,2020-09-09,Pneu,2
Mississippi,2020-09-10,Pneu,1.3
Mississippi,2020-09-11,Pneu,2
Mississippi,2020-09-12,Pneu,2.1
Mississippi,2020-09-13,Pneu,1.7
Mississippi,2020-09-14,Pneu,1.5
Mississippi,2020-09-15,Pneu,1.6
Mississippi,2020-09-16,Pneu,2.2
Mississippi,2020-09-17,Pneu,1.7
Mississippi,2020-09-18,Pneu,1.6
Mississippi,2020-09-19,Pneu,2.1
Mississippi,2020-09-20,Pneu,1.6
Mississippi,2020-09-21,Pneu,1.6
Mississippi,2020-09-22,Pneu,1.9
Mississippi,2020-09-23,Pneu,1.5
Mississippi,2020-09-24,Pneu,1.7
Mississippi,2020-09-25,Pneu,1.7
Mississippi,2020-09-26,Pneu,1.6
Mississippi,2020-09-27,Pneu,1.6
Mississippi,2020-09-28,Pneu,1.8
Mississippi,2020-09-29,Pneu,1.7
Mississippi,2020-09-30,Pneu,1.2
Mississippi,2020-10-01,Pneu,1.1
Mississippi,2020-10-02,Pneu,1.5
Mississippi,2020-10-03,Pneu,1.6
Missouri,2020-08-08,Pneu,0.2
Missouri,2020-08-09,Pneu,0.2
Missouri,2020-08-10,Pneu,0.2
Missouri,2020-08-11,Pneu,0.2
Missouri,2020-08-12,Pneu,0.2
Missouri,2020-08-13,Pneu,0.2
Missouri,2020-08-14,Pneu,0.2
Missouri,2020-08-15,Pneu,0.2
Missouri,2020-08-16,Pneu,0.1
Missouri,2020-08-17,Pneu,0.2
Missouri,2020-08-18,Pneu,0.2
Missouri,2020-08-19,Pneu,0.2
Missouri,2020-08-20,Pneu,0.3
Missouri,2020-08-21,Pneu,0.2
Missouri,2020-08-22,Pneu,0.2
Missouri,2020-08-23,Pneu,0.2
Missouri,2020-08-24,Pneu,0.2
Missouri,2020-08-25,Pneu,0.2
Missouri,2020-08-26,Pneu,0.3
Missouri,2020-08-27,Pneu,0.3
Missouri,2020-08-28,Pneu,0.2
Missouri,2020-08-29,Pneu,0.2
Missouri,2020-08-30,Pneu,0.3
Missouri,2020-08-31,Pneu,0.2
Missouri,2020-09-01,Pneu,0.3
Missouri,2020-09-02,Pneu,0.2
Missouri,2020-09-03,Pneu,0.2
Missouri,2020-09-04,Pneu,0.2
Missouri,2020-09-05,Pneu,0.3
Missouri,2020-09-06,Pneu,0.2
Missouri,2020-09-07,Pneu,0.2
Missouri,2020-09-08,Pneu,0.2
Missouri,2020-09-09,Pneu,0.2
Missouri,2020-09-10,Pneu,0.3
Missouri,2020-09-11,Pneu,0.2
Missouri,2020-09-12,Pneu,0.3
Missouri,2020-09-13,Pneu,0.2
Missouri,2020-09-14,Pneu,0.2
Missouri,2020-09-15,Pneu,0.2
Missouri,2020-09-16,Pneu,0.3
Missouri,2020-09-17,Pneu,0.2
Missouri,2020-09-18,Pneu,0.2
Missouri,2020-09-19,Pneu,0.2
Missouri,2020-09-20,Pneu,0.3
Missouri,2020-09-21,Pneu,0.2
Missouri,2020-09-22,Pneu,0.2
Missouri,2020-09-23,Pneu,0.2
Missouri,2020-09-24,Pneu,0.3
Missouri,2020-09-25,Pneu,0.3
Missouri,2020-09-26,Pneu,0.4
Missouri,2020-09-27,Pneu,0.2
Missouri,2020-09-28,Pneu,0.4
Missouri,2020-09-29,Pneu,0.4
Missouri,2020-09-30,Pneu,0.2
Missouri,2020-10-01,Pneu,0.2
Missouri,2020-10-02,Pneu,0.3
Missouri,2020-10-03,Pneu,0.2
Montana,2020-08-08,Pneu,1
Montana,2020-08-09,Pneu,0.9
Montana,2020-08-10,Pneu,1.3
Montana,2020-08-11,Pneu,2
Montana,2020-08-12,Pneu,1.8
Montana,2020-08-13,Pneu,1.6
Montana,2020-08-14,Pneu,1.5
Montana,2020-08-15,Pneu,1.8
Montana,2020-08-16,Pneu,1.4
Montana,2020-08-17,Pneu,2.2
Montana,2020-08-18,Pneu,2.1
Montana,2020-08-19,Pneu,1.3
Montana,2020-08-20,Pneu,1.7
Montana,2020-08-21,Pneu,1.3
Montana,2020-08-22,Pneu,1.6
Montana,2020-08-23,Pneu,0.9
Montana,2020-08-24,Pneu,2.3
Montana,2020-08-25,Pneu,0.8
Montana,2020-08-26,Pneu,1.2
Montana,2020-08-27,Pneu,1.4
Montana,2020-08-28,Pneu,1.7
Montana,2020-08-29,Pneu,1.8
Montana,2020-08-30,Pneu,1.2
Montana,2020-08-31,Pneu,1.8
Montana,2020-09-01,Pneu,1.6
Montana,2020-09-02,Pneu,1.2
Montana,2020-09-03,Pneu,2.4
Montana,2020-09-04,Pneu,1.7
Montana,2020-09-05,Pneu,1.8
